'2017-01-09 04:32:13',100310,15.3658,38.1219
'2017-01-09 04:42:13',100311,15.3403,38.207
'2017-01-09 04:52:14',100311,15.3403,38.2724
'2017-01-09 05:02:14',100321,15.3302,38.2933
'2017-01-09 05:12:14',100319,15.2997,38.3779
'2017-01-09 05:22:14',100314,15.2692,38.4243
'2017-01-09 05:32:14',100313,15.2641,38.4892
'2017-01-09 05:42:14',100313,15.2488,38.537
'2017-01-09 05:52:14',100317,15.2183,38.6487
'2017-01-09 06:02:14',100314,15.2183,38.7305
'2017-01-09 06:12:14',100321,15.1929,38.7991
'2017-01-09 06:22:14',100326,15.1878,38.8313
'2017-01-09 06:32:14',100331,15.1675,38.8786
'2017-01-09 06:42:14',100337,15.1573,38.9431
'2017-01-09 06:52:15',100339,15.1319,39.028
'2017-01-09 07:02:15',100341,15.1268,39.0493
'2017-01-09 07:12:15',100347,15.1116,39.1242
'2017-01-09 07:22:15',100350,15.198,39.0284
'2017-01-09 07:32:15',100358,15.869,37.8981
'2017-01-09 07:42:15',100354,16.9518,36.2615
'2017-01-09 07:52:15',100354,17.8821,35.0703
'2017-01-09 08:02:15',100374,18.4921,34.3381
'2017-01-09 08:12:15',100385,18.1668,34.8073
'2017-01-09 08:22:15',100382,17.8363,35.385
'2017-01-09 08:32:16',100385,17.5567,35.8068
'2017-01-09 08:42:16',100381,17.2924,36.3991
'2017-01-09 08:52:16',100379,17.0687,36.4738
'2017-01-09 09:02:16',100369,16.906,36.6684
'2017-01-09 09:12:16',100367,16.7383,36.8623
'2017-01-09 09:22:22',100360,16.5909,37.0907
'2017-01-09 09:32:22',100344,16.4739,37.2449
'2017-01-09 09:42:22',100349,16.4028,37.2881
'2017-01-09 09:52:22',100341,16.3164,37.4283
'2017-01-09 10:02:22',100335,16.2604,37.4892
'2017-01-09 10:12:22',100322,16.2147,37.5946
'2017-01-09 10:22:23',100307,16.2096,37.616
'2017-01-09 10:32:23',100283,16.2147,37.5672
'2017-01-09 10:42:23',100268,16.2452,37.5917
'2017-01-09 10:52:23',100257,16.2757,37.5998
'2017-01-09 11:02:23',100243,16.296,37.7654
'2017-01-09 11:12:23',100230,16.3164,37.8109
'2017-01-09 11:22:23',100215,16.3469,37.8081
'2017-01-09 11:32:23',100199,16.3824,37.822
'2017-01-09 11:42:23',100178,16.4282,37.8096
'2017-01-09 11:52:23',100162,16.4485,37.8769
'2017-01-09 12:02:24',100135,16.4333,37.9849
'2017-01-09 12:12:24',100133,16.4384,38.0072
'2017-01-09 12:22:24',100118,16.418,38.153
'2017-01-09 12:32:24',100126,16.4638,38.1515
'2017-01-09 12:42:24',100124,16.4892,38.192
'2017-01-09 12:52:24',100108,16.4739,38.2891
'2017-01-09 13:02:24',100119,16.4587,38.4517
'2017-01-09 13:12:24',100127,16.4384,38.5538
'2017-01-09 13:22:24',100141,16.3875,38.7461
'2017-01-09 13:32:24',100137,16.3265,38.9756
'2017-01-09 13:42:24',100141,16.3164,39.1222
'2017-01-09 13:52:25',100139,16.3367,39.1677
'2017-01-09 14:02:25',100136,16.4079,39.0593
'2017-01-09 14:12:25',100153,16.4943,39.22
'2017-01-09 14:22:25',100142,16.5655,39.1225
'2017-01-09 14:32:25',100150,16.6468,38.9657
'2017-01-09 14:42:25',100166,16.6824,38.9962
'2017-01-09 14:52:25',100176,16.6722,39.0609
'2017-01-09 15:02:25',100195,16.6519,39.0973
'2017-01-09 15:12:25',100220,16.6366,39.0413
'2017-01-09 15:22:25',100237,16.6061,39.0277
'2017-01-09 15:32:26',100260,16.5705,38.9644
'2017-01-09 15:42:26',100280,16.5604,38.887
'2017-01-09 15:52:26',100284,16.5299,38.7804
'2017-01-09 16:02:26',100287,16.4485,38.7569
'2017-01-09 16:12:26',100291,16.3875,38.6969
'2017-01-09 16:22:26',100322,16.3367,38.7197
'2017-01-09 16:32:26',100340,16.2604,38.7458
'2017-01-09 16:42:26',100352,16.2147,38.7746
'2017-01-09 16:52:26',100362,16.6214,38.1542
'2017-01-09 17:02:26',100383,17.7194,36.5659
'2017-01-09 17:12:27',100412,18.6294,35.4485
'2017-01-09 17:22:27',100424,19.1886,34.6785
'2017-01-09 17:32:27',100445,19.6308,34.1509
'2017-01-09 17:42:27',100462,19.214,34.7025
'2017-01-09 17:52:27',100453,18.7615,35.3106
'2017-01-09 18:02:27',100476,18.4006,35.7159
'2017-01-09 18:12:27',100491,18.0753,36.0739
'2017-01-09 18:22:27',100501,17.8262,36.3553
'2017-01-09 18:32:27',100511,17.5821,36.5985
'2017-01-09 18:42:27',100521,17.3636,36.8598
'2017-01-09 18:52:27',100540,17.1755,37.0851
'2017-01-09 19:02:28',100548,17.0128,37.2192
'2017-01-09 19:12:28',100562,16.8603,37.3487
'2017-01-09 19:22:28',100583,16.7332,37.4637
'2017-01-09 19:32:28',100606,16.6519,37.4787
'2017-01-09 19:42:28',100631,16.5502,37.5248
'2017-01-09 19:52:28',100637,16.4841,37.5683
'2017-01-09 20:02:28',100642,16.4079,37.6165
'2017-01-09 20:12:28',100648,16.3418,37.6491
'2017-01-09 20:22:28',100665,16.296,37.6124
'2017-01-09 20:32:28',100682,16.2452,37.6791
'2017-01-09 20:42:28',100689,16.1994,37.6697
'2017-01-09 20:52:29',100701,16.1537,37.7205
'2017-01-09 21:02:29',100704,16.1029,37.738
'2017-01-09 21:12:29',100712,16.0673,37.7131
'2017-01-09 21:22:29',100730,16.0419,37.7437
'2017-01-09 21:32:29',100746,16.0215,37.7364
'2017-01-09 21:42:29',100748,15.9809,37.7493
'2017-01-09 21:52:29',100765,15.93,37.8105
'2017-01-09 22:02:29',100809,15.9097,37.8361
'2017-01-09 22:12:29',100836,15.8589,37.9463
'2017-01-09 22:22:29',100846,15.8334,38.0642
'2017-01-09 22:32:30',100837,15.7775,38.1413
'2017-01-09 22:42:30',100865,15.747,38.1495
'2017-01-09 22:52:30',100856,15.7216,38.1637
'2017-01-09 23:02:30',100861,15.7013,38.1128
'2017-01-09 23:12:30',100878,15.686,38.0406
'2017-01-09 23:22:30',100890,15.6403,37.9711
'2017-01-09 23:32:30',100893,15.6098,37.8921
'2017-01-09 23:42:30',100888,15.5793,37.7586
'2017-01-09 23:52:30',100906,15.5488,37.685
'2017-01-10 00:02:30',100926,15.5233,37.5028
'2017-01-10 00:12:30',100936,15.4623,37.4158
'2017-01-10 00:22:31',100942,15.4318,37.2877
'2017-01-10 00:32:31',100952,15.4064,37.1438
'2017-01-10 00:42:31',100968,15.3861,37.0493
'2017-01-10 00:52:31',100982,15.3556,36.9104
'2017-01-10 01:02:31',100993,15.3353,36.8214
'2017-01-10 01:12:31',101015,15.2997,36.7748
'2017-01-10 01:22:31',101057,15.2844,36.6863
'2017-01-10 01:32:31',101058,15.259,36.5533
'2017-01-10 01:42:31',101084,15.2438,36.4047
'2017-01-10 01:52:32',101102,15.2183,36.2663
'2017-01-10 02:02:32',101119,15.1878,36.0893
'2017-01-10 02:12:32',101134,15.1777,35.9466
'2017-01-10 02:22:32',101143,15.1472,35.7424
'2017-01-10 02:32:32',101152,15.1167,35.669
'2017-01-10 02:42:32',101171,15.0963,35.4819
'2017-01-10 02:52:32',101178,15.0709,35.3381
'2017-01-10 03:02:32',101173,15.0404,35.1175
'2017-01-10 03:12:32',101163,15.015,35.1209
'2017-01-10 03:22:32',101159,14.9896,35.0208
'2017-01-10 03:32:33',101166,14.9642,34.926
'2017-01-10 03:42:33',101181,14.9235,34.8356
'2017-01-10 03:52:33',101200,14.9032,34.6813
'2017-01-10 04:02:33',101198,14.8879,34.5438
'2017-01-10 04:12:33',101194,14.8676,34.395
'2017-01-10 04:22:33',101196,14.8422,34.2403
'2017-01-10 04:32:33',101206,14.8218,34.097
'2017-01-10 04:42:33',101225,14.8168,33.993
'2017-01-10 04:52:33',101222,14.7964,33.8388
'2017-01-10 05:02:33',101236,14.7812,33.6795
'2017-01-10 05:12:33',101239,14.7507,33.4863
'2017-01-10 05:22:34',101234,14.7354,33.3434
'2017-01-10 05:32:34',101235,14.71,33.2488
'2017-01-10 05:42:34',101251,14.7049,33.1339
'2017-01-10 05:52:34',101252,14.6795,33.0938
'2017-01-10 06:02:34',101264,14.6795,32.9957
'2017-01-10 06:12:34',101284,14.6693,32.9077
'2017-01-10 06:22:34',101269,14.6592,32.7706
'2017-01-10 06:32:34',101258,14.6287,32.6974
'2017-01-10 06:42:34',101250,14.6287,32.5775
'2017-01-10 06:52:34',101254,14.6185,32.5168
'2017-01-10 07:02:34',101260,14.6236,32.4517
'2017-01-10 07:12:34',101255,14.6287,32.3376
'2017-01-10 07:22:35',101265,14.6897,32.2221
'2017-01-10 07:32:35',101265,15.0303,32.1052
'2017-01-10 07:42:35',101277,15.5132,31.8837
'2017-01-10 07:52:35',101272,15.8589,31.6518
'2017-01-10 08:02:35',101272,16.967,30.9035
'2017-01-10 08:12:35',101289,18.4311,29.7239
'2017-01-10 08:22:35',101297,19.7528,28.9404
'2017-01-10 08:32:36',101278,20.8967,29.0593
'2017-01-10 08:42:36',101257,21.9236,28.7324
'2017-01-10 08:52:37',101257,22.8641,28.2091
'2017-01-10 09:02:37',101248,23.7487,27.4289
'2017-01-10 09:12:37',101234,24.5367,26.9355
'2017-01-10 09:22:37',101236,24.8265,26.9082
'2017-01-10 09:32:37',101213,24.8773,27.8222
'2017-01-10 09:42:37',101177,24.6536,27.6966
'2017-01-10 09:52:37',101127,24.9891,27.3596
'2017-01-10 10:02:37',101111,25.0807,27.7677
'2017-01-10 10:12:37',101097,24.857,27.9047
'2017-01-10 10:22:37',101084,24.9993,27.6956
'2017-01-10 10:32:38',101046,25.101,28.1491
'2017-01-10 10:42:38',101016,25.3501,27.7452
'2017-01-10 10:52:38',100984,25.3603,28.4171
'2017-01-10 11:02:38',100956,25.0654,28.1581
'2017-01-10 11:12:38',100932,25.3349,28.0128
'2017-01-10 11:22:38',100888,25.467,28.1609
'2017-01-10 11:32:38',100860,25.4467,28.0869
'2017-01-10 11:42:38',100808,25.2332,28.4035
'2017-01-10 11:52:38',100778,25.1874,29.1497
'2017-01-10 12:02:39',100728,25.101,29.077
'2017-01-10 12:12:39',100699,24.918,28.9534
'2017-01-10 12:22:39',100642,25.1264,28.7992
'2017-01-10 12:32:39',100636,25.2332,30.7622
'2017-01-10 12:42:39',100593,24.3282,30.8787
'2017-01-10 12:52:39',100581,24.1503,29.4615
'2017-01-10 13:02:39',100562,24.801,29.3647
'2017-01-10 13:12:39',100537,24.9637,31.09
'2017-01-10 13:22:39',100519,24.8366,31.1984
'2017-01-10 13:32:39',100487,25.0044,29.5512
'2017-01-10 13:42:40',100483,25.4365,28.7128
'2017-01-10 13:52:40',100462,25.467,30.1521
'2017-01-10 14:02:40',100462,24.8468,31.294
'2017-01-10 14:12:40',100453,24.2266,31.6967
'2017-01-10 14:22:40',100477,23.9927,31.201
'2017-01-10 14:32:40',100556,24.6434,30.3814
'2017-01-10 14:42:40',100578,25.4314,30.3621
'2017-01-10 14:52:40',100574,24.9485,31.3346
'2017-01-10 15:02:40',100602,25.5484,30.0345
'2017-01-10 15:12:40',100631,25.0603,29.4487
'2017-01-10 15:22:41',100669,25.5077,29.1928
'2017-01-10 15:32:41',100680,25.5433,30.118
'2017-01-10 15:42:41',100698,24.9841,30.6893
'2017-01-10 15:52:41',100721,25.2332,29.8513
'2017-01-10 16:02:41',100722,25.345,30.6637
'2017-01-10 16:12:41',100713,24.5519,32.4112
'2017-01-10 16:22:41',100707,24.6333,30.7267
'2017-01-10 16:32:41',100742,25.1518,30.265
'2017-01-10 16:42:41',100734,25.4925,29.5274
'2017-01-10 16:52:41',100722,25.345,29.5736
'2017-01-10 17:02:42',100714,24.4502,30.4966
'2017-01-10 17:12:42',100720,23.891,31.0603
'2017-01-10 17:22:42',100723,24.1045,30.2111
'2017-01-10 17:32:42',100727,24.8824,29.2863
'2017-01-10 17:42:42',100745,25.0502,29.3643
'2017-01-10 17:52:42',100751,24.5265,30.0331
'2017-01-10 18:02:42',100803,24.9891,28.9971
'2017-01-10 18:12:42',100780,24.9891,29.2262
'2017-01-10 18:22:42',100756,24.3282,29.741
'2017-01-10 18:32:42',100760,24.6333,29.0523
'2017-01-10 18:42:43',100759,24.7502,28.87
'2017-01-10 18:52:43',100743,23.9978,29.719
'2017-01-10 19:02:43',100717,23.3826,30.3962
'2017-01-10 19:12:43',100677,23.6063,29.7265
'2017-01-10 19:22:43',100766,24.2113,29.1086
'2017-01-10 19:32:43',100831,23.952,29.3314
'2017-01-10 19:42:43',100864,23.3877,29.9903
'2017-01-10 19:52:43',100903,23.7538,29.2906
'2017-01-10 20:02:43',100903,24.2469,28.6535
'2017-01-10 20:12:43',100903,24.3994,28.3451
'2017-01-10 20:22:44',100954,23.4741,29.4059
'2017-01-10 20:32:44',100940,23.1284,29.45
'2017-01-10 20:42:44',100965,23.2505,28.9849
'2017-01-10 20:52:44',100978,23.2606,28.8131
'2017-01-10 21:02:44',100984,23.0166,28.9698
'2017-01-10 21:12:44',100996,22.4269,29.4759
'2017-01-10 21:22:44',101003,22.0202,29.6655
'2017-01-10 21:32:44',101048,21.6033,29.9371
'2017-01-10 21:42:44',101031,21.2525,30.0465
'2017-01-10 21:52:44',101049,20.917,30.2508
'2017-01-10 22:02:45',101067,20.734,30.6089
'2017-01-10 22:12:45',101070,20.6272,30.6569
'2017-01-10 22:22:45',101059,20.4595,30.5845
'2017-01-10 22:32:45',101068,20.2358,30.641
'2017-01-10 22:42:45',101064,20.0934,30.6367
'2017-01-10 22:52:45',101087,19.9765,30.7335
'2017-01-10 23:02:45',101080,19.8596,30.7917
'2017-01-10 23:12:45',101072,19.763,30.7629
'2017-01-10 23:22:45',101097,19.6207,30.7034
'2017-01-10 23:32:45',101106,19.4377,30.7183
'2017-01-10 23:42:45',101106,19.2648,30.7504
'2017-01-10 23:52:46',101097,19.0869,30.8262
'2017-01-11 00:02:46',101097,18.9293,30.8648
'2017-01-11 00:12:46',101103,18.7615,30.9027
'2017-01-11 00:22:46',101113,18.6141,30.9915
'2017-01-11 00:32:46',101099,18.4921,30.9829
'2017-01-11 00:42:46',101115,18.3498,30.973
'2017-01-11 00:52:46',101120,18.2278,31.0194
'2017-01-11 01:02:46',101117,18.1413,30.9694
'2017-01-11 01:12:46',101130,18.0346,31.0169
'2017-01-11 01:22:47',101141,17.9278,31.0698
'2017-01-11 01:32:47',101122,17.8262,31.0792
'2017-01-11 01:42:47',101133,17.7601,31.0525
'2017-01-11 01:52:47',101149,17.6838,30.9538
'2017-01-11 02:02:47',101158,17.5872,30.8042
'2017-01-11 02:12:47',101165,17.5262,30.6462
'2017-01-11 02:22:47',101161,17.4347,30.5246
'2017-01-11 02:32:47',101187,17.3534,30.3872
'2017-01-11 02:42:47',101181,17.2822,30.2176
'2017-01-11 02:52:47',101169,17.2111,30.081
'2017-01-11 03:02:48',101170,17.145,29.9064
'2017-01-11 03:12:48',101167,17.0433,29.8172
'2017-01-11 03:22:48',101189,16.9874,29.6488
'2017-01-11 03:32:48',101200,16.9213,29.5511
'2017-01-11 03:42:48',101187,16.84,29.3866
'2017-01-11 03:52:48',101199,16.7739,29.2945
'2017-01-11 04:02:48',101185,16.723,29.1375
'2017-01-11 04:12:48',101177,16.6722,29.0026
'2017-01-11 04:22:48',101178,16.6112,28.9053
'2017-01-11 04:32:48',101194,16.5553,28.803
'2017-01-11 04:42:49',101214,16.5095,28.7123
'2017-01-11 04:52:49',101225,16.4587,28.6651
'2017-01-11 05:02:49',101240,16.4434,28.5381
'2017-01-11 05:12:49',101242,16.3926,28.3649
'2017-01-11 05:22:49',101242,16.357,28.3735
'2017-01-11 05:32:49',101230,16.3164,28.2778
'2017-01-11 05:42:49',101239,16.2859,28.2429
'2017-01-11 05:52:49',101250,16.2655,28.1813
'2017-01-11 06:02:49',101264,16.2147,28.1616
'2017-01-11 06:12:49',101260,16.1944,28.1549
'2017-01-11 06:22:50',101285,16.1435,28.1352
'2017-01-11 06:32:50',101275,16.1334,28.1017
'2017-01-11 06:42:50',101269,16.113,27.9908
'2017-01-11 06:52:50',101270,16.0825,27.956
'2017-01-11 07:02:50',101270,16.0469,27.9482
'2017-01-11 07:12:50',101280,16.0927,27.7813
'2017-01-11 07:22:50',101281,16.2859,27.8922
'2017-01-11 07:32:50',101270,16.7535,27.6749
'2017-01-11 07:42:51',101276,17.2517,27.3932
'2017-01-11 07:52:51',101276,17.5923,27.2604
'2017-01-11 08:02:51',101276,17.8821,26.9812
'2017-01-11 08:12:52',101288,18.5226,26.6236
'2017-01-11 08:22:52',101308,19.8342,26.1996
'2017-01-11 08:32:52',101304,21.1051,26.1472
'2017-01-11 08:42:52',101315,22.4065,25.1283
'2017-01-11 08:52:52',101307,23.3826,24.6594
'2017-01-11 09:02:52',101306,24.1757,23.9715
'2017-01-11 09:12:52',101315,24.7044,23.8097
'2017-01-11 09:22:52',101317,24.857,24.1591
'2017-01-11 09:32:52',101307,24.8976,24.4857
'2017-01-11 09:42:52',101307,24.6892,24.4016
'2017-01-11 09:52:53',101299,24.8315,25.0357
'2017-01-11 10:02:53',101305,25.2383,24.3811
'2017-01-11 10:12:53',101296,25.406,24.3286
'2017-01-11 10:22:53',101291,24.8163,25.9853
'2017-01-11 10:32:53',101265,23.8859,27.2087
'2017-01-11 10:42:53',101252,23.7233,25.8439
'2017-01-11 10:52:53',101234,24.3232,25.0353
'2017-01-11 11:02:53',101208,25.1417,24.4375
'2017-01-11 11:12:53',101192,25.3959,24.3225
'2017-01-11 11:22:54',101191,24.9688,25.5076
'2017-01-11 11:32:54',101178,24.2926,26.3123
'2017-01-11 11:42:54',101161,24.3232,25.5603
'2017-01-11 11:52:54',101126,24.8061,25.0902
'2017-01-11 12:02:54',101113,25.1315,26.5294
'2017-01-11 12:12:54',101098,24.7044,26.655
'2017-01-11 12:22:54',101087,24.3537,26.1986
'2017-01-11 12:32:54',101076,24.8112,25.5266
'2017-01-11 12:42:54',101059,25.0247,25.2815
'2017-01-11 12:52:54',101035,24.7299,27.07
'2017-01-11 13:02:54',101019,23.8605,28.3947
'2017-01-11 13:12:54',101029,23.7131,28.0287
'2017-01-11 13:22:54',101022,23.9164,26.6249
'2017-01-11 13:32:55',101001,24.5926,25.8215
'2017-01-11 13:42:55',100998,24.7451,27.2888
'2017-01-11 13:52:55',101003,24.5011,26.4474
'2017-01-11 14:02:55',101017,24.6028,26.2858
'2017-01-11 14:12:55',100995,24.8163,25.7953
'2017-01-11 14:22:55',100989,24.6587,27.116
'2017-01-11 14:32:55',100993,24.2062,27.2337
'2017-01-11 14:42:55',100991,24.3689,26.3335
'2017-01-11 14:52:55',101011,24.8468,25.6013
'2017-01-11 15:02:55',100995,24.9942,27.3543
'2017-01-11 15:12:56',101012,24.2774,29.0125
'2017-01-11 15:22:56',101013,23.6877,28.8294
'2017-01-11 15:32:56',101027,23.8402,27.2338
'2017-01-11 15:42:56',101041,24.4553,26.5397
'2017-01-11 15:52:56',101012,24.6943,26.0789
'2017-01-11 16:02:56',101015,24.2571,28.0627
'2017-01-11 16:12:56',101050,24.0181,28.2764
'2017-01-11 16:22:56',101038,23.9825,27.0528
'2017-01-11 16:32:56',101035,24.2571,26.5391
'2017-01-11 16:42:56',101028,24.4808,26.1111
'2017-01-11 16:52:56',101032,24.435,26.1196
'2017-01-11 17:02:56',101039,24.2164,27.0669
'2017-01-11 17:12:57',101046,23.891,26.6345
'2017-01-11 17:22:57',101053,24.1096,26.1788
'2017-01-11 17:32:57',101070,24.496,25.9444
'2017-01-11 17:42:57',101086,24.557,26.7189
'2017-01-11 17:52:57',101090,24.0079,26.7587
'2017-01-11 18:02:57',101092,24.2977,26.0558
'2017-01-11 18:12:57',101094,24.679,25.4185
'2017-01-11 18:22:57',101109,24.2672,25.3505
'2017-01-11 18:32:57',101090,23.7639,25.4391
'2017-01-11 18:42:58',101095,23.6572,25.3271
'2017-01-11 18:52:58',101099,23.5758,25.1385
'2017-01-11 19:02:58',101098,22.9048,25.7076
'2017-01-11 19:12:58',101096,22.2845,26.1165
'2017-01-11 19:22:58',101098,21.7914,26.3986
'2017-01-11 19:32:58',101085,21.3644,26.6006
'2017-01-11 19:42:58',101092,20.9933,26.789
'2017-01-11 19:52:58',101066,20.6374,26.9392
'2017-01-11 20:02:58',101059,20.3883,27.0292
'2017-01-11 20:12:59',101068,20.2002,26.9625
'2017-01-11 20:22:59',101062,19.9918,27.0493
'2017-01-11 20:32:59',101064,19.8138,27.055
'2017-01-11 20:42:59',101059,19.5952,27.1743
'2017-01-11 20:52:59',101068,19.4072,27.2124
'2017-01-11 21:02:59',101019,19.2445,27.3293
'2017-01-11 21:12:59',101021,19.1174,27.3932
'2017-01-11 21:22:59',101033,18.9496,27.5758
'2017-01-11 21:32:59',101004,18.8225,27.6286
'2017-01-11 21:42:59',101008,18.6904,27.7526
'2017-01-11 21:53:00',100993,18.5633,27.8933
'2017-01-11 22:03:00',100975,18.487,27.9216
'2017-01-11 22:13:00',100966,18.3955,27.9929
'2017-01-11 22:23:00',100959,18.2989,28.1134
'2017-01-11 22:33:00',100967,18.1973,28.2335
'2017-01-11 22:43:00',100928,18.0956,28.3316
'2017-01-11 22:53:00',100916,18.0041,28.4302
'2017-01-11 23:03:00',100909,17.9431,28.4703
'2017-01-11 23:13:00',100882,17.8617,28.553
'2017-01-11 23:23:01',100836,17.7804,28.6357
'2017-01-11 23:33:01',100825,17.7143,28.7084
'2017-01-11 23:43:01',100812,17.6686,28.7494
'2017-01-11 23:53:01',100799,17.6076,28.7949
'2017-01-12 00:03:01',100800,17.5771,28.7544
'2017-01-12 00:13:01',100802,17.5008,28.7934
'2017-01-12 00:23:01',100813,17.4652,28.8186
'2017-01-12 00:33:01',100818,17.4144,28.8537
'2017-01-12 00:43:01',100809,17.3585,28.883
'2017-01-12 00:53:01',100828,17.2822,28.9604
'2017-01-12 01:03:01',100816,17.2111,28.9832
'2017-01-12 01:13:02',100804,17.206,28.9389
'2017-01-12 01:23:02',100804,17.1551,28.9795
'2017-01-12 01:33:02',100800,17.1297,28.9888
'2017-01-12 01:43:02',100811,17.0789,28.98
'2017-01-12 01:53:02',100824,17.0382,29.0651
'2017-01-12 02:03:02',100828,16.9772,29.0885
'2017-01-12 02:13:02',100823,16.9416,29.141
'2017-01-12 02:23:02',100799,16.8806,29.1534
'2017-01-12 02:33:02',100799,16.8501,29.2118
'2017-01-12 02:43:02',100797,16.7993,29.2084
'2017-01-12 02:53:03',100759,16.7688,29.1735
'2017-01-12 03:03:03',100764,16.7485,29.227
'2017-01-12 03:13:03',100745,16.7027,29.3007
'2017-01-12 03:23:03',100722,16.662,29.3418
'2017-01-12 03:33:03',100717,16.6519,29.2754
'2017-01-12 03:43:03',100702,16.6112,29.2836
'2017-01-12 03:53:03',100689,16.5807,29.3145
'2017-01-12 04:03:03',100666,16.5604,29.3022
'2017-01-12 04:13:03',100654,16.535,29.2731
'2017-01-12 04:23:03',100656,16.5146,29.2443
'2017-01-12 04:33:04',100637,16.4638,29.2684
'2017-01-12 04:43:04',100650,16.4434,29.1958
'2017-01-12 04:53:04',100616,16.4384,29.2173
'2017-01-12 05:03:04',100620,16.4079,29.2098
'2017-01-12 05:13:04',100616,16.3672,29.2291
'2017-01-12 05:23:04',100614,16.357,29.201
'2017-01-12 05:33:04',100622,16.3367,29.1394
'2017-01-12 05:43:04',100626,16.3265,29.1442
'2017-01-12 05:53:04',100644,16.3011,29.2082
'2017-01-12 06:03:04',100632,16.2808,29.2726
'2017-01-12 06:13:05',100624,16.2452,29.2867
'2017-01-12 06:23:05',100626,16.2249,29.3456
'2017-01-12 06:33:05',100628,16.1994,29.3987
'2017-01-12 06:43:05',100634,16.1537,29.4613
'2017-01-12 06:53:09',100653,16.113,29.4695
'2017-01-12 07:03:09',100668,16.1029,29.5127
'2017-01-12 07:13:09',100668,16.4994,29.0186
'2017-01-12 07:23:09',100684,16.5858,28.9969
'2017-01-12 07:33:09',100690,16.6519,29.1383
'2017-01-12 07:43:09',100666,16.784,29.1087
'2017-01-12 07:53:09',100652,17.6279,28.5599
'2017-01-12 08:03:09',100663,19.214,27.3164
'2017-01-12 08:13:09',100659,20.4595,26.4414
'2017-01-12 08:23:09',100662,21.344,25.8895
'2017-01-12 08:33:10',100655,22.193,26.1667
'2017-01-12 08:43:10',100671,23.2708,25.8512
'2017-01-12 08:53:10',100665,24.0944,26.3621
'2017-01-12 09:03:10',100657,24.8315,25.6731
'2017-01-12 09:13:10',100669,25.3145,24.9787
'2017-01-12 09:23:10',100685,25.4314,24.89
'2017-01-12 09:33:10',100701,25.0705,24.8476
'2017-01-12 09:43:10',100705,25.345,25.2435
'2017-01-12 09:53:10',100708,25.3654,25.978
'2017-01-12 10:03:10',100721,25.1823,26.5212
'2017-01-12 10:13:10',100699,24.6739,26.6644
'2017-01-12 10:23:11',100675,24.857,26.0548
'2017-01-12 10:33:11',100653,24.7756,27.4583
'2017-01-12 10:43:11',100653,24.5621,26.1829
'2017-01-12 10:53:11',100603,24.918,26.2708
'2017-01-12 11:03:11',100586,25.3043,26.0584
'2017-01-12 11:13:11',100576,24.9993,27.5726
'2017-01-12 11:23:11',100543,24.5773,27.0887
'2017-01-12 11:33:11',100518,25.0552,26.5025
'2017-01-12 11:43:11',100488,25.1671,27.0237
'2017-01-12 11:53:11',100482,24.9027,26.583
'2017-01-12 12:03:12',100459,25.162,26.7549
'2017-01-12 12:13:12',100441,25.2078,27.1156
'2017-01-12 12:23:12',100428,24.862,27.2848
'2017-01-12 12:33:12',100427,24.3486,27.2368
'2017-01-12 12:43:12',100446,24.5163,26.8002
'2017-01-12 12:53:12',100454,24.7604,26.7813
'2017-01-12 13:03:12',100468,24.918,27.59
'2017-01-12 13:13:12',100483,24.6943,28.2856
'2017-01-12 13:23:12',100445,24.1452,28.0334
'2017-01-12 13:33:12',100489,24.7146,26.5662
'2017-01-12 13:43:12',100458,25.4772,25.7045
'2017-01-12 13:53:13',100433,25.6907,26.6185
'2017-01-12 14:03:13',100427,24.9434,28.2901
'2017-01-12 14:13:13',100424,24.4706,27.663
'2017-01-12 14:23:13',100426,24.5367,28.0858
'2017-01-12 14:33:13',100421,23.9724,28.714
'2017-01-12 14:43:13',100388,23.5758,29.162
'2017-01-12 14:53:13',100398,23.1793,29.7092
'2017-01-12 15:03:13',100393,23.2911,27.9131
'2017-01-12 15:13:13',100398,23.9571,27.174
'2017-01-12 15:23:14',100386,24.5113,26.5318
'2017-01-12 15:33:14',100366,24.5265,26.7394
'2017-01-12 15:43:14',100343,24.3994,28.3675
'2017-01-12 15:53:14',100346,24.2977,28.8185
'2017-01-12 16:03:14',100350,24.0435,27.7761
'2017-01-12 16:13:14',100341,24.5468,27.0925
'2017-01-12 16:23:14',100330,24.3587,28.3091
'2017-01-12 16:33:14',100326,24.435,27.3258
'2017-01-12 16:43:14',100318,24.6536,26.138
'2017-01-12 16:53:14',100298,24.9637,27.0003
'2017-01-12 17:03:15',100298,24.0334,28.177
'2017-01-12 17:13:15',100308,23.8859,26.8518
'2017-01-12 17:23:15',100302,24.4452,26.567
'2017-01-12 17:33:15',100284,24.6485,26.6573
'2017-01-12 17:43:15',100264,24.3994,26.542
'2017-01-12 17:53:15',100284,24.7705,26.821
'2017-01-12 18:03:15',100262,24.862,26.0662
'2017-01-12 18:13:15',100225,24.6333,25.8071
'2017-01-12 18:23:15',100223,24.4808,25.9491
'2017-01-12 18:33:15',100209,24.8824,25.7152
'2017-01-12 18:43:16',100233,24.8265,25.5834
'2017-01-12 18:53:16',100259,24.4604,25.6407
'2017-01-12 19:03:16',100286,24.135,25.8119
'2017-01-12 19:13:16',100295,24.3282,25.5103
'2017-01-12 19:23:16',100277,24.6434,25.327
